publishedAt,title,description,url,thumbnail_url,categoryId,liveBroadcastContent,duration,viewCount,likeCount,favoriteCount,commentCount,embedHtml
2022-09-22T09:30:02Z,【炭水化物】老舗町中華でラーメン&チャーハンの炭水化物コンボ！うますぎる！をすする 尚チャンラーメン【飯テロ】SUSURU TV.第2484回,"中野にある町中華の中の町中華！
中々行けなかった中でチャーハンを求めて新中野駅からGO！
お店の中も外もいい雰囲気で道中から最高中の最高でした！
〔編集 ノビー〕

【本日のお店】
尚チャンラーメン
東京都中野区本町5-33-15
https://tabelog.com/tokyo/A1319/A131903/13006926/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#尚チャンラーメン #中野 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=I6KKj91kBjA,https://i.ytimg.com/vi/I6KKj91kBjA/hqdefault.jpg,24,none,0:09:38,83427,1239,0,137,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/I6KKj91kBjA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-21T09:30:12Z,日本が誇る最上級ラーメン！超ハイクオリティなラーメン職人の一杯をすする Japanese Ramen Noodle Lab Q【飯テロ】SUSURU TV.第2482回,"札幌、北海道、いや日本を代表するラーメン店の一つ！
こちらも以前公開した木曜日さん同様にある事情でお蔵入りになったお店です！
職人技が光る一杯をぜひご覧ください！
〔編集 ノビー〕

【本日のお店】
Japanese Ramen Noodle Lab Q
北海道札幌市中央区北1条西2-1-3 りんどうビル B1F
https://tabelog.com/hokkaido/A0101/A010102/1057715/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#JapaneseRamenNoodleLabQ #北海道 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=_RSJxugT7NM,https://i.ytimg.com/vi/_RSJxugT7NM/hqdefault.jpg,24,none,0:10:51,107010,1294,0,189,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_RSJxugT7NM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-20T09:30:13Z,一風堂の「本舗」って知ってる？本気のラーメンすすり比べ！をすする【飯テロ】SUSURU TV.第2482回,"提供：名城食品㈱
ホームページ
https://www.meijo.co.jp/

名城食品㈱公式インスタグラム
https://www.instagram.com/meijo_shokuhin/

名城食品オススメレシピアカウント
https://www.instagram.com/meijo_kitchen/


【本日のお店】
一風堂 浅草橋本舗 
東京都台東区柳橋1-3-6 ユニデン浅草橋ビル 1F
https://tabelog.com/tokyo/A1311/A131103/13253309/


★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#一風堂 #浅草橋 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=mGeNJjMnXXo,https://i.ytimg.com/vi/mGeNJjMnXXo/hqdefault.jpg,24,none,0:14:42,120784,1561,0,102,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/mGeNJjMnXXo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-19T09:30:02Z,【カロリー役満】0時超えてても大行列！大人気のシメラーメン店でカロリー接種。をすする 札幌らーめん輝風【飯テロ】SUSURU TV.第2481回,"今回の動画のコンセプトはシメのラーメン！
せっかく札幌に来たのだからシメのラーメンをすすりたいとのこと
どこにいてもシメのラーメンをすすりたくなると思うんですけど、お酒を飲まない僕にはわからないことなのでしょう！
〔編集 ノビー〕

【本日のお店】
札幌らーめん輝風 すすきの店
北海道札幌市中央区南5条西3-1 大松ビル 1F
https://tabelog.com/hokkaido/A0101/A010103/1060348/

焼肉ホルモン 風土.
北海道札幌市中央区南六条西4-5-7
https://tabelog.com/hokkaido/A0101/A010103/1068608/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#札幌らーめん輝風 #北海道 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=Cn3De95-SI4,https://i.ytimg.com/vi/Cn3De95-SI4/hqdefault.jpg,24,none,0:10:24,108244,1339,0,162,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Cn3De95-SI4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-18T09:30:03Z,【家系新店】東京に家系ラーメンの新しい店ができたぞ！学生はライス無料！をすする 神楽坂家系ラーメン モンタナ【飯テロ】SUSURU TV.第2480回,"2022年4月にオープンした家系ラーメン店
スープ作りなどに中野の家系ラーメン店｢五丁目ハウス｣の店主さんも関わったとのこと！
神楽坂に行ったら一度訪問してみてはいかがでしょうか！
〔編集 ノビー〕

【本日のお店】
神楽坂家系ラーメン モンタナ
東京都新宿区神楽坂5-8 かぐら坂五丁目ビル 1F
https://tabelog.com/tokyo/A1309/A130905/13270568/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#神楽坂家系ラーメンモンタナ #神楽坂 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=9UWGUK8H-kM,https://i.ytimg.com/vi/9UWGUK8H-kM/hqdefault.jpg,24,none,0:08:30,133773,1488,0,151,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/9UWGUK8H-kM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-17T09:30:07Z,安くてうまい！値上げしても500円代をキープし続けるラーメンつけ麺2杯食うぞ をすする ラーメン 木曜日【飯テロ】SUSURU TV.第2479回,"今回もまた北海道のラーメンをお届け！
SUSURUの本には掲載させてもらったものの動画にはしていなかったお店！
やっと皆さんにお届けできて嬉しいです！
〔編集 ノビー〕

【本日のお店】
ラーメン 木曜日
北海道札幌市中央区南8条西13-3-35
https://tabelog.com/hokkaido/A0101/A010104/1038229/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#ラーメン木曜日 #北海道 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=ljTTXUJGusI,https://i.ytimg.com/vi/ljTTXUJGusI/hqdefault.jpg,24,none,0:09:52,81728,1069,0,86,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ljTTXUJGusI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-16T09:30:09Z,【大辛リベンジ】いまなら大辛もいけるでしょ！リベンジします。をすする 担々麺 ほおずき【飯テロ】SUSURU TV.第2478回,"約6年前に訪問した担々麺のお店！
本格中華な味わいと辛さで大人気です！
パーコーなのかパイコーなのかどっちなんでしょうか？
〔編集 ノビー〕

【本日のお店】
担々麺 ほおずき
東京都中野区中野5-52-1
https://tabelog.com/tokyo/A1319/A131902/13097692/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#担々麺ほおずき #中野 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=XayCi-_ci4o,https://i.ytimg.com/vi/XayCi-_ci4o/hqdefault.jpg,24,none,0:09:43,100448,1311,0,99,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/XayCi-_ci4o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-15T09:30:16Z,【ちょめめ】スープうますぎ完飲！もう一杯。をすする Dad's Ramen 夢にでてきた中華そば【飯テロ】SUSURU TV.第2477回,"今回のお店は第1769回で訪問したニボニボチーノさんの支店にあたるお店！
超シンプルなだしにぼと豪華トッピングの夢にでてきた中華そばの二杯食い！
撮影日はかなり違いますが昨日の動画と合わせると2日で5杯もすすってます！
〔編集 ノビー〕

【本日のお店】
Dad's Ramen 夢にでてきた中華そば
東京都目黒区自由が丘3-7-1
https://tabelog.com/tokyo/A1317/A131703/13274077/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#夢にでてきた中華そば #自由が丘 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=mi7LOVzKh_U,https://i.ytimg.com/vi/mi7LOVzKh_U/hqdefault.jpg,24,none,0:10:34,123897,1513,0,205,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/mi7LOVzKh_U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-14T09:30:13Z,【大丈夫か？】家系とか豚そばとか五種類の味を混ぜたヤバすぎるラーメンがうまかった。をすする らあめん花月嵐【飯テロ】SUSURU TV.第2476回,"花月嵐に5GMAX超合体ラーメンロボット誕生!?
https://youtu.be/dDM40FsFdoU

今回のらあめん花月嵐さんでは5GMAXをすすりました！
5つのレギュラーメニューを合わせたまさに集大成のような一杯！
鉄板イタめしもがっつりいただきました！
〔編集 ノビー〕

【本日のお店】
らあめん花月嵐 新宿二丁目店
東京都新宿区新宿2-6-5
https://tabelog.com/tokyo/A1304/A130401/13269638/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#らあめん花月嵐 #新宿 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=e1VrU_GFZs4,https://i.ytimg.com/vi/e1VrU_GFZs4/hqdefault.jpg,24,none,0:08:48,140622,1505,0,127,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/e1VrU_GFZs4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-13T09:30:11Z,【3軒ハシゴ】ラーメン屋さんを3軒回った結果、とんでもないラーメンに出会いました‥！をすする 旭川【飯テロ】SUSURU TV.第2475回,"本日は旭川ラーメン3軒はしご企画をお届けします！
三者三様のラーメン食べ比べできるのは普通に羨ましい！
〔編集 ノビー〕

【本日のお店】
蜂屋 五条創業店
北海道旭川市五条通7丁目右6
https://tabelog.com/hokkaido/A0104/A010401/1000269/

旭川らぅめん青葉 本店
北海道旭川市二条通8丁目左8 二条ビル　名店街
https://tabelog.com/hokkaido/A0104/A010401/1000314/

 
麺屋あさひ
北海道旭川市豊岡十五条7-4-1 あたごコーポ 1F
https://tabelog.com/hokkaido/A0104/A010401/1071583/


★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#旭川ラーメン #北海道 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=ZU9VySX8XH0,https://i.ytimg.com/vi/ZU9VySX8XH0/hqdefault.jpg,24,none,0:13:41,199910,1919,0,235,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZU9VySX8XH0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
2022-09-12T09:30:02Z,【ネギ大量】かつてない爆盛りネギラーメン！その刺激を体感せよ。をすする 喜来登【飯テロ】SUSURU TV.第2474回,"またまた北海道編をお届けします！
まずは軽くザンギとラーメンをすすってから喜来登さんへ！
ネギマウンテンとは一体どんなラーメンなのか！？
〔編集 ノビー〕

【本日のお店】
喜来登
北海道札幌市中央区南2条西6丁目3-2 岡田ビル
https://tabelog.com/hokkaido/A0101/A010103/1001849/

★SUSURU TV.の公式グッズサイト★
SUSURUが動画内で着用しているTシャツ等
数量限定品やコラボ商品も多数取り扱い中！
https://bit.ly/3Ew85oy

▼SUSURU初のラーメン本が発売！▼
SUSURU初の、念願の、奇跡の、待ち望んだ、丹精込めたラーメン本が出版されます！！
『毎日ラーメン健康生活 SUSURUが選ぶ！極上のラーメン84杯』
下記のリンクより販売中!!
Amazon
https://www.amazon.co.jp/dp/4575317098
楽天ブックス
http://books.rakuten.co.jp/rb/17091494/
セブンネット
https://7net.omni7.jp/detail/1107283018

▼SUSURUの１分ラーメン解説▼
https://www.youtube.com/channel/UCq00sBSrTFpV-0JoWdmMjjw

▼SUSURUのサブチャンネルもよろしく！▼
https://www.youtube.com/channel/UCVdjYnmDsyiUcpcryI-k6ZA

▼SUSURUの個人チャンネル『成田くん』▼
https://www.youtube.com/channel/UCjUjYIPNI0Mg1_HMquzaemQ

ご視聴ありがとうございます。
ラーメンを毎日すする「毎日ラーメン健康生活」を実施中！
チャンネル登録もよろしくお願いします！


■twitter
https://twitter.com/susuru_tv

■instagram
https://www.instagram.com/susuru_tv/


◆ファンレター等の送り先はこちら
〒164-0001
東京都中野区中野3-42-2
SUSURU宛　まで！
※ここにSUSURUは住んでいません。近隣の方のご迷惑になりますので押しかけたりはご遠慮ください。


■お仕事の依頼は■
info@susurulab.co.jp
企業様のお問い合わせは上記よりお願いいたします。


#喜来登 #札幌 #ラーメン #毎日ラーメン生活",https://www.youtube.com/watch?v=A_D19vMNVzs,https://i.ytimg.com/vi/A_D19vMNVzs/hqdefault.jpg,24,none,0:09:24,141676,1712,0,207,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A_D19vMNVzs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>"
